Unnamed: 0,time,kper,kstp,time.1,pk4head,confhead,awswhead,pwswhead,springhead,awgwhead,pwgwhead,pk4confdiff,pk4springdiff,pk4awswdiff,pk4pwswdiff,pk4awgwdiff,pk4pwgwdiff,awswgwdiff,pwswgwdiff,firstnegday,springcum,springq,pwtot,pwcum,pwq,awcum,awq,awtot
74,75.0,4,22,75.0,7.8,13.5,10.079166,9.168416,9.123255,14.405245591816463,14.418631008216837,-5.7,-1.3232550000000005,4.336032527236208,5.246782527236208,0.0099529354197436,-0.003432480980626,0,0,0,0,0,-5689.873561199999,-49.10936099813863,-5.250215008216834,-65939.13679865454,0.0,-71629.01035985454
75,76.0,4,23,76.0,7.8,13.5,10.079166,9.168416,9.123255,14.405247491304053,14.41863277089226,-5.7,-1.3232550000000005,4.336034470338367,5.246784470338367,0.0099529790343151,-0.0034323005538912,0,0,0,0,0,-5689.873561199999,-49.10937806334158,-5.2502167708922585,-65939.13679865454,0.0,-71629.01035985454
76,77.0,4,24,77.0,7.8,13.5,10.079166,9.168416,9.123255,14.405248983591292,14.418634400562429,-5.7,-1.3232550000000005,4.336035923920637,5.246785923920637,0.0099529403293452,-0.003432476641791,0,0,0,0,0,-5689.873561199999,-49.109398304914585,-5.250218400562428,-65939.13679865454,0.0,-71629.01035985454
77,78.0,4,25,78.0,7.8,13.5,10.079166,9.168416,9.123255,14.405250843019536,14.418636125890515,-5.7,-1.3232550000000005,4.336037822673729,5.2467878226737295,0.0099529796541926,-0.0034323032167868,0,0,0,0,0,-5689.873561199999,-49.10941509343017,-5.250220125890516,-65939.13679865454,0.0,-71629.01035985454
78,79.0,4,26,79.0,7.8,13.5,10.079166,9.168416,9.123255,14.40525231406442,14.418637735779688,-5.7,-1.3232550000000005,4.336039261942664,5.246789261942665,0.0099529478782454,-0.003432473837023,0,0,0,0,0,-5689.873561199999,-49.10943497044234,-5.250221735779688,-65939.13679865454,0.0,-71629.01035985454
79,80.0,4,27,80.0,7.8,13.5,10.079166,9.168416,9.123255,14.405254138007091,14.418639427685449,-5.7,-1.3232550000000005,4.3360411207543965,5.246791120754397,0.0099529827473041,-0.0034323069310513,0,0,0,0,0,-5689.873561199999,-49.10945152012725,-5.250223427685448,-65939.13679865454,0.0,-71629.01035985454
80,81.0,4,28,81.0,7.8,13.5,10.079166,9.168416,9.123255,14.405255591150416,14.41864102015122,-5.7,-1.3232550000000005,4.336042548135417,5.246792548135417,0.0099529569850016,-0.0034324720158025,0,0,0,0,0,-5689.873561199999,-49.10947106962057,-5.25022502015122,-65939.13679865454,0.0,-71629.01035985454
81,82.0,4,29,82.0,7.8,13.5,10.079166,9.168416,9.123255,14.405257383029122,14.418642681776594,-5.7,-1.3232550000000005,4.336044370487088,5.246794370487088,0.0099529874579662,-0.0034323112895062,0,0,0,0,0,-5689.873561199999,-49.1094874087711,-5.250226681776594,-65939.13679865454,0.0,-71629.01035985454
82,83.0,4,30,83.0,7.8,13.5,10.079166,9.168416,9.123255,14.405258820431628,14.418644258234268,-5.7,-1.3232550000000005,4.336045787390447,5.246795787390447,0.0099529669588189,-0.0034324708438209,0,0,0,0,0,-5689.873561199999,-49.10950665655351,-5.250228258234268,-65939.13679865454,0.0,-71629.01035985454
83,84.0,4,31,84.0,7.8,13.5,10.079166,9.168416,9.123255,14.405260582580706,14.41864589185302,-5.7,-1.3232550000000005,4.336047575813522,5.246797575813522,0.009952993232817,-0.0034323160394968,0,0,0,0,0,-5689.873561199999,-49.10952280328192,-5.250229891853019,-65939.13679865454,0.0,-71629.01035985454
84,85.0,4,32,85.0,7.8,13.5,10.079166,9.168416,9.123255,14.405262005861736,14.418647453347525,-5.7,-1.3232550000000005,4.33604898323258,5.24679898323258,0.0099529773708457,-0.0034324701149444,0,0,0,0,0,-5689.873561199999,-49.10954177030938,-5.250231453347524,-65939.13679865454,0.0,-71629.01035985454
85,86.0,4,33,86.0,7.8,13.5,10.079166,9.168416,9.123255,14.40526373992748,14.418649060653632,-5.7,-1.3232550000000005,4.336050739647357,5.246800739647357,0.0099529997198768,-0.0034323210062758,0,0,0,0,0,-5689.873561199999,-49.10955773593152,-5.250233060653633,-65939.13679865454,0.0,-71629.01035985454
86,87.0,4,34,87.0,7.8,13.5,10.079166,9.168416,9.123255,14.405265150262755,14.418650607921068,-5.7,-1.3232550000000005,4.336052138224739,5.246802138224739,0.0099529879619844,-0.0034324696963281,0,0,0,0,0,-5689.873561199999,-49.10957643914144,-5.250234607921067,-65939.13679865454,0.0,-71629.01035985454
87,88.0,4,35,88.0,7.8,13.5,10.079166,9.168416,9.123255,14.405266857566534,14.418652190326068,-5.7,-1.3232550000000005,4.33605386425986,5.24680386425986,0.0099530066933262,-0.003432326066207,0,0,0,0,0,-5689.873561199999,-49.109592231720015,-5.250236190326067,-65939.13679865454,0.0,-71629.01035985454
88,89.0,4,36,89.0,7.8,13.5,10.079166,9.168416,9.123255,14.405268255749522,14.418653723831806,-5.7,-1.3232550000000005,4.336055254327762,5.246805254327763,0.0099529985782407,-0.0034324695040428,0,0,0,0,0,-5689.873561199999,-49.10961068457374,-5.250237723831805,-65939.13679865454,0.0,-71629.01035985454
89,90.0,4,37,90.0,7.8,13.5,10.079166,9.168416,9.123255,14.405269937420696,14.418655282560268,-5.7,-1.3232550000000005,4.33605695142318,5.24680695142318,0.0099530140024839,-0.0034323311370876,0,0,0,0,0,-5689.873561199999,-49.10962631020391,-5.250239282560267,-65939.13679865454,0.0,-71629.01035985454
90,91.0,4,38,91.0,7.8,13.5,10.079166,9.168416,9.123255,14.405271323974857,14.418656802590576,-5.7,-1.3232550000000005,4.336058333103043,5.246808333103044,0.0099530091281891,-0.0034324694875316,0,0,0,0,0,-5689.873561199999,-49.109644523704326,-5.250240802590575,-65939.13679865454,0.0,-71629.01035985454
91,92.0,4,39,92.0,7.8,13.5,10.079166,9.168416,9.123255,14.405272980997026,14.41865833870444,-5.7,-1.3232550000000005,4.336060002538543,5.246810002538544,0.0099530215415182,-0.0034323361658952,0,0,0,0,0,-5689.873561199999,-49.109659986943534,-5.250242338704439,-65939.13679865454,0.0,-71629.01035985454
92,93.0,4,40,93.0,7.8,13.5,10.079166,9.168416,9.123255,14.405274356249166,14.418659845423502,-5.7,-1.3232550000000005,4.336061375807399,5.246811375807399,0.0099530195582335,-0.0034324696161025,0,0,0,0,0,-5689.873561199999,-49.1096779702248,-5.250243845423501,-65939.13679865454,0.0,-71629.01035985454
93,94.0,4,41,94.0,7.8,13.5,10.079166,9.168416,9.123255,14.405275989503778,14.41866135985563,-5.7,-1.3232550000000005,4.336063018737093,5.246813018737093,0.0099530292333156,-0.0034323411185361,0,0,0,0,0,-5689.873561199999,-49.10969327457904,-5.250245359855629,-65939.13679865454,0.0,-71629.01035985454
94,95.0,4,42,95.0,7.8,13.5,10.079166,9.168416,9.123255,14.405277353623632,14.418662853331377,-5.7,-1.3232550000000005,4.336064383461789,5.246814383461789,0.009953029838158,-0.0034324698695851,0,0,0,0,0,-5689.873561199999,-49.10971103516424,-5.250246853331374,-65939.13679865454,0.0,-71629.01035985454
95,96.0,4,43,96.0,7.8,13.5,10.079166,9.168416,9.123255,14.405278963918942,14.418664346913664,-5.7,-1.3232550000000005,4.33606600093993,5.24681600093993,0.0099530370209883,-0.003432345973735,0,0,0,0,0,-5689.873561199999,-49.10972618348423,-5.250248346913665,-65939.13679865454,0.0,-71629.01035985454
96,97.0,4,44,97.0,7.8,13.5,10.079166,9.168416,9.123255,14.405280316962498,14.418665827148963,-5.7,-1.3232550000000005,4.336067356915795,5.246817356915795,0.0099530399532969,-0.0034324702331698,0,0,0,0,0,-5689.873561199999,-49.10974372761399,-5.250249827148965,-65939.13679865454,0.0,-71629.01035985454
97,98.0,4,45,98.0,7.8,13.5,10.079166,9.168416,9.123255,14.40528190504194,14.41866730062454,-5.7,-1.3232550000000005,4.336068949905119,5.246818949905119,0.0099530448631792,-0.0034323507194198,0,0,0,0,0,-5689.873561199999,-49.10975872227812,-5.250251300624539,-65939.13679865454,0.0,-71629.01035985454
98,99.0,4,46,99.0,7.8,13.5,10.079166,9.168416,9.123255,14.405283246997683,14.418668767592028,-5.7,-1.3232550000000005,4.336070296897258,5.246820296897258,0.0099530498995736,-0.0034324706947685,0,0,0,0,0,-5689.873561199999,-49.1097760552923,-5.250252767592027,-65939.13679865454,0.0,-71629.01035985454
99,100.0,4,47,100.0,7.8,13.5,10.079166,9.168416,9.123255,14.405284813544238,14.418670221624732,-5.7,-1.3232550000000005,4.336071866275045,5.246821866275045,0.0099530527308075,-0.0034323553496857,0,0,0,0,0,-5689.873561199999,-49.10979089832493,-5.250254221624731,-65939.13679865454,0.0,-71629.01035985454
100,101.0,4,48,101.0,7.8,13.5,10.079166,9.168416,9.123255,14.405286144367022,14.418671675290712,-5.7,-1.3232550000000005,4.336073204046691,5.246823204046692,0.0099530596796704,-0.0034324712440199,0,0,0,0,0,-5689.873561199999,-49.10980802494508,-5.250255675290712,-65939.13679865454,0.0,-71629.01035985454
101,102.0,4,49,102.0,7.8,13.5,10.079166,9.168416,9.123255,14.405287690009189,14.418673110475591,-5.7,-1.3232550000000005,4.336074750612916,5.246824750612916,0.0099530606037276,-0.0034323598626766,0,0,0,0,0,-5689.873561199999,-49.109822718120114,-5.250257110475593,-65939.13679865454,0.0,-71629.01035985454
102,103.0,4,50,103.0,7.8,13.5,10.079166,9.168416,9.123255,14.405289009640292,14.418674550811613,-5.7,-1.3232550000000005,4.336076078939914,5.246826078939915,0.0099530692996232,-0.0034324718716973,0,0,0,0,0,-5689.873561199999,-49.10983964260669,-5.250258550811612,-65939.13679865454,0.0,-71629.01035985454
103,104.0,4,51,104.0,7.8,13.5,10.079166,9.168416,9.123255,14.405290534959336,14.418675967686053,-5.7,-1.3232550000000005,4.336077603426713,5.246827603426713,0.0099530684673769,-0.0034323642593392,0,0,0,0,0,-5689.873561199999,-49.10985418753974,-5.250259967686052,-65939.13679865454,0.0,-71629.01035985454
