oname,usecol,obs_name,truth,simulated,residual,nrmse_pct
ts-heads,pk4-spr-diff,ob219,-0.0779793854964481,-0.1044897859261606,-0.02651040042971249,17.186663566464873
ts-heads,pk4-spr-diff,ob220,-0.071271582347804,-0.1060165557279804,-0.0347449733801764,22.525128192390177
ts-heads,pk4-spr-diff,ob221,-0.0627406626277293,-0.1068980938417967,-0.0441574312140674,28.62721429831384
ts-heads,pk4-spr-diff,ob222,-0.0537583733838475,-0.1070677757574589,-0.053309402373611404,34.560427178522986
ts-heads,pk4-spr-diff,ob223,-0.1516964292975533,-0.0804097520640079,0.07128667723354541,46.215074782912396
ts-heads,pk4-spr-diff,ob224,-0.044572270425677,-0.1066277179904613,-0.062055447564784295,40.23047869797552
ts-heads,pk4-spr-diff,ob225,-0.0347148288008405,-0.1089732396642588,-0.0742584108634183,48.14164644074867
ts-heads,pk4-spr-diff,ob226,-0.0270054972712463,-0.1111795574231946,-0.08417406015194831,54.569951015658866
ts-heads,pk4-spr-diff,ob227,-0.0192384720273617,-0.1146281418132097,-0.095389669785848,61.8410184588573
ts-heads,pk4-spr-diff,ob228,-0.0132878955453827,-0.1192321267011422,-0.10594423115575949,68.68352903644055
ts-heads,pk4-spr-diff,ob229,-0.0092168375395944,-0.1240474760415208,-0.1148306385019264,74.44457718726206
ts-heads,pk4-spr-diff,ob230,-0.0066891414385699,-0.1297620903507743,-0.1230729489122044,79.78805799991136
ts-heads,pk4-spr-diff,ob231,-0.004558663242304,-0.1384781248098549,-0.1339194615675509,86.81984027611993
ts-heads,pk4-spr-diff,ob232,-0.0047687115222307,-0.1460703721663412,-0.14130166064411048,91.60571185304627
ts-heads,pk4-spr-diff,ob233,-0.0053864436116821,-0.1496539127453537,-0.14426746913367158,93.52844224890717
ts-heads,pk4-spr-diff,ob234,-0.1472330665298589,-0.0843217137350027,0.0629113527948562,40.78536112131065
ts-heads,pk4-spr-diff,ob235,-0.0034019052249396,-0.1562221384084798,-0.15282023318354018,99.07318981611853
ts-heads,pk4-spr-diff,ob236,-0.00139513826677,-0.1635775213605796,-0.16218238309380958,105.14266135025161
ts-heads,pk4-spr-diff,ob237,-0.0009557633086032,-0.1706712107728547,-0.1697154474642515,110.026338731986
ts-heads,pk4-spr-diff,ob245,-0.1425661418574062,-0.0874132674729617,0.05515287438444451,35.75554806431968
ts-heads,pk4-spr-diff,ob256,-0.1374002171849513,-0.0864773436647556,0.0509228735201957,33.013243136393385
ts-heads,pk4-spr-diff,ob260,-0.1335459747982108,-0.0879828696305802,0.04556310516763058,29.538511183024646
ts-heads,pk4-spr-diff,ob261,-0.1293547324114712,-0.0905516559776708,0.03880307643380039,25.155991957937445
ts-heads,pk4-spr-diff,ob262,-0.1261339925009208,-0.0926207557011835,0.033513236799737306,21.726594716193105
ts-heads,pk4-spr-diff,ob263,-0.1212151634475144,-0.0931794509124177,0.028035712535096707,18.1755217339829
ts-heads,pk4-spr-diff,ob264,-0.1159650928702991,-0.0944697672642078,0.021495325606091298,13.935396050429075
