name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:30_idx2:25,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:30_idx2:26,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:30_idx2:27,0,1,-2,2,0,0.999996,-1.99999,1.99999
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:30_idx2:36,0,1,-2,2,0,0.998647,-1.99729,1.99729
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:31_idx2:17,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:31_idx2:18,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:31_idx2:19,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:31_idx2:20,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:31_idx2:21,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:31_idx2:22,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:31_idx2:23,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:31_idx2:24,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:31_idx2:35,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:31_idx2:36,0,1,-2,2,0,0.966342,-1.93268,1.93268
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:32_idx2:17,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:32_idx2:35,0,1,-2,2,0,0.984709,-1.96942,1.96942
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:33_idx2:15,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:33_idx2:16,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:34_idx2:14,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:35_idx2:12,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:35_idx2:13,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:36_idx2:10,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:36_idx2:11,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:37_idx2:9,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:38_idx2:1,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:38_idx2:8,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:39_idx2:2,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:39_idx2:3,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:39_idx2:4,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:39_idx2:5,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:39_idx2:6,0,1,-2,2,0,1,-2,2
pname:drn_riv_condgr_inst:0_ptype:gr_usecol:4_pstyle:m_idx0:0_idx1:39_idx2:7,0,1,-2,2,0,1,-2,2
pname:drn_riv_condcn_inst:0_ptype:cn_usecol:4_pstyle:m,0,1,-2,2,0,0.858579,-1.71716,1.71716
